abs_,airbag_driver,airbag_passenger,airbag_side,alloy_wheels,central_locking,chassis_warranty,cylinder_capacity,fuel,fuel_tank,general_warranty,maintenance,max_power,max_torque,name,no_of_cylinders,no_of_seats,parking_sensors,price,reverse_camera,top_speed,transmission,wheelbase 
1,1,1,1,1,1,,5000,petrol,70,,,405 kW (550 hp),680,Jaguar F-type Convertible 5.0 V8 S/C R AWD,8,2,1,186.770,1,300,sequential automatic,2622 mm
1,1,1,1,1,1,,2995,petrol,70,,,294 kW (400 hp),460,Jaguar F-type Convertible 3.0 V6 S/C 400hp AWD 400 Sport,6,2,1,147.970,1,275,sequential automatic,2622 mm
1,1,1,1,1,1,,2995,petrol,70,,,250 kW (340 hp),450,Jaguar F-type Convertible 3.0 V6 S/C 340hp,6,2,1,105.170,1,260,sequential automatic,2622 mm
0,0,0,0,0,1,,2068,diesel,76,,,64 kW (87 hp),184,Jeep Cherokee 2.1 TD SE,4,5,0,32.477,0,142,manual,2576 mm
1,1,1,1,1,1,,3700,petrol,74,,,151 kW (205 hp),314,Jeep Cherokee 3.7 V6 Sport,6,5,1,47.490,0,193,automatic,2694 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp Prestige,4,5,1,63.900,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,177 kW (240 hp),500,Jaguar F-Pace 25d 240hp AWD Pure,4,5,1,71.930,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp Portfolio,4,5,1,67.950,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp R-Sport,4,5,1,66.600,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,177 kW (240 hp),500,Jaguar F-Pace 25d 240hp AWD R-Sport,4,5,1,78.160,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp Pure,4,5,1,60.350,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,120 kW (163 hp),380,Jaguar F-Pace 20d 163hp E-Performance Portfolio,4,5,1,63.550,1,195,manual,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,120 kW (163 hp),380,Jaguar F-Pace 20d 163hp E-Performance R-Sport,4,5,1,62.200,1,195,manual,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,177 kW (240 hp),500,Jaguar F-Pace 25d 240hp AWD Portfolio,4,5,1,79.530,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,177 kW (240 hp),500,Jaguar F-Pace 25d 240hp AWD Prestige,4,5,1,75.480,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,120 kW (163 hp),380,Jaguar F-Pace 20d 163hp E-Performance Pure,4,5,1,55.950,1,195,manual,2874 mm
1,1,1,1,1,1,,1997,petrol,63,,,184 kW (250 hp),365,Jaguar F-Pace 25t AWD Portfolio,4,5,1,74.680,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,1997,petrol,63,,,184 kW (250 hp),365,Jaguar F-Pace 25t AWD Pure,4,5,1,67.080,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,1997,petrol,63,,,184 kW (250 hp),365,Jaguar F-Pace 25t AWD Prestige,4,5,1,70.630,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,1997,petrol,63,,,184 kW (250 hp),365,Jaguar F-Pace 25t AWD R-Sport,4,5,1,73.330,1,217,sequential automatic,2874 mm
1,1,1,1,1,1,,2993,diesel,66,,,221 kW (300 hp),700,Jaguar F-Pace 30d AWD S,6,5,1,93.480,1,241,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD Prestige,4,5,1,61.050,1,208,manual,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,120 kW (163 hp),380,Jaguar F-Pace 20d 163hp E-Performance Prestige,4,5,1,59.500,1,195,manual,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD R-Sport,4,5,1,63.650,1,208,manual,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD Portfolio,4,5,1,65.050,1,208,manual,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD Pure,4,5,1,61.050,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD Portfolio,4,5,1,68.750,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,2995,petrol,63,,,250 kW (340 hp),450,Jaguar F-Pace 35t AWD Pure,6,5,1,89.750,1,250,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD R-Sport,4,5,1,67.350,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD Prestige,4,5,1,64.650,1,208,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp Portfolio,4,5,1,61.350,1,209,manual,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp AWD Pure,4,5,1,57.450,1,208,manual,2874 mm
1,1,1,1,1,1,,2993,diesel,66,,,221 kW (300 hp),700,Jaguar F-Pace 30d AWD Pure,6,5,1,76.150,1,241,sequential automatic,2874 mm
1,1,1,1,1,1,,2995,petrol,63,,,250 kW (340 hp),450,Jaguar F-Pace 35t AWD Prestige,6,5,1,93.350,1,250,sequential automatic,2874 mm
1,1,1,1,1,1,,2995,petrol,63,,,250 kW (340 hp),450,Jaguar F-Pace 35t AWD R-Sport,6,5,1,96.050,1,250,sequential automatic,2874 mm
1,1,1,1,1,1,,2995,petrol,63,,,250 kW (340 hp),450,Jaguar F-Pace 35t AWD Portfolio,6,5,1,97.450,1,250,sequential automatic,2874 mm
1,1,1,1,1,1,,2995,petrol,63,,,280 kW (380 hp),450,Jaguar F-Pace S AWD,6,5,1,106.350,1,250,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp Pure,4,5,1,53.750,1,209,manual,2874 mm
1,1,1,1,1,1,,2995,petrol,63,,,280 kW (380 hp),450,Jaguar F-Pace S AWD First Edition,6,5,1,115.550,1,250,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp Prestige,4,5,1,57.350,1,209,manual,2874 mm
1,1,1,1,1,1,,2993,diesel,66,,,221 kW (300 hp),700,Jaguar F-Pace 30d AWD R-Sport,6,5,1,82.350,1,241,sequential automatic,2874 mm
1,1,1,1,1,1,,2993,diesel,66,,,221 kW (300 hp),700,Jaguar F-Pace 30d AWD Prestige,6,5,1,79.650,1,241,sequential automatic,2874 mm
1,1,1,1,1,1,,1999,diesel,60,,,132 kW (180 hp),430,Jaguar F-Pace 20d 180hp R-Sport,4,5,1,60.050,1,209,manual,2874 mm
1,1,1,1,1,1,,2993,diesel,66,,,221 kW (300 hp),700,Jaguar F-Pace 30d AWD Portfolio,6,5,1,83.750,1,241,sequential automatic,2874 mm
1,1,1,1,1,1,,2993,diesel,66,,,221 kW (300 hp),700,Jaguar F-Pace 30d AWD First Edition,6,5,1,98.850,1,241,sequential automatic,2874 mm
0,0,0,0,0,0,,1324,petrol,38,,,44 kW (60 hp),100,Mazda 121 1.3 LX,4,5,0,9.618,0,150,manual,2295 mm
0,0,0,0,0,0,,1138,petrol,38,,,40 kW (54 hp),87,Mazda 121 1.1 DX,4,5,0,8.270,0,150,manual,2295 mm
0,0,0,0,0,0,,1138,petrol,38,,,40 kW (54 hp),87,Mazda 121 1.1 L,4,5,0,9.051,0,150,manual,2295 mm
1,1,1,1,1,1,,5513,petrol,110,,,405 kW (550 hp),900,Maybach 57,12,5,1,534.539,0,250,automatic,3390 mm
1,1,1,1,1,1,,3799,petrol,72,,,460 kW (625 hp),600,McLaren 12C Spider,8,2,0,293.202,0,329,aut. met dubb. koppeling,2670 mm
0,0,0,0,0,0,,1997,petrol,55,,,87 kW (118 hp),172,Mercedes 190 E,4,5,0,27.544,0,190,manual,2665 mm
0,0,0,0,1,1,,3946,petrol,,,,140 kW (190 hp),235,Marcos Mantara Coupe,8,5,0,54.227,0,225,manual,2273 mm
1,1,1,1,1,1,,5513,petrol,110,,,450 kW (612 hp),999,Maybach 57 S,12,5,1,613.080,0,275,automatic,3390 mm
0,0,0,0,0,0,,1997,petrol,55,,,75 kW (102 hp),160,Mercedes 190,4,5,0,24.820,0,183,manual,2665 mm
0,0,0,0,0,0,,2299,petrol,55,,,100 kW (136 hp),205,Mercedes 190 E 2.3,4,5,0,29.702,0,203,manual,2665 mm
1,1,1,0,0,1,,1086,petrol,35,,,46 kW (63 hp),97,Hyundai Atos 1.1i DynamicVersion,4,5,0,11.140,0,139,automatic,2380 mm
1,1,0,1,0,1,,1341,petrol,45,,,63 kW (86 hp),114,Hyundai Accent 1.3i,4,5,0,10.695,0,169,manual,2440 mm
1,1,1,0,0,1,,1086,petrol,35,,,46 kW (63 hp),97,Hyundai Atos 1.1i DynamicVersion,4,5,0,9.845,0,148,manual,2380 mm
1,1,1,1,0,1,,1495,petrol,45,,,66 kW (90 hp),132,Hyundai Accent 1.5i GS,4,5,0,13.565,0,173,manual,2440 mm
1,1,1,0,0,1,,1495,petrol,45,,,66 kW (90 hp),132,Hyundai Accent 1.5i LS,4,5,0,12.255,0,173,manual,2440 mm
1,1,1,0,0,1,,1086,petrol,35,,,43 kW (59 hp),89,Hyundai Atos 1.1i DynamicVersion,4,5,0,10.945,0,136,automatic,2380 mm
1,1,1,1,0,1,,1495,petrol,45,,,66 kW (90 hp),132,Hyundai Accent 1.5i GLS,4,5,0,14.195,0,173,manual,2440 mm
1,1,1,0,0,1,,1086,petrol,35,,,43 kW (59 hp),89,Hyundai Atos 1.1i DynamicVersion,4,5,0,9.845,0,146,manual,2380 mm
1,1,1,1,0,1,,1341,petrol,45,,,63 kW (86 hp),114,Hyundai Accent 1.3i LS,4,5,0,12.365,0,169,manual,2440 mm
1,1,0,0,0,1,,1086,petrol,35,,,43 kW (59 hp),89,Hyundai Atos 1.1i ActiveVersion,4,5,0,8.995,0,146,manual,2380 mm
1,1,1,0,0,1,,1495,petrol,45,,,66 kW (90 hp),132,Hyundai Accent 1.5i LS,4,5,0,12.695,0,173,manual,2440 mm
1,1,1,1,0,1,,1341,petrol,45,,,63 kW (86 hp),114,Hyundai Accent 1.3i LS,4,5,0,12.995,0,169,manual,2440 mm
1,1,1,1,0,1,,1495,petrol,45,,,66 kW (90 hp),132,Hyundai Accent 1.5i LS,4,5,0,14.045,0,166,automatic,2440 mm
1,1,0,0,0,1,,1086,petrol,35,,,46 kW (63 hp),97,Hyundai Atos 1.1i ActiveVersion,4,5,0,8.995,0,148,manual,2380 mm
0,0,0,0,0,1,,2599,petrol,55,,,118 kW (160 hp),220,Mercedes 190 E 2.6,6,5,0,36.525,0,215,manual,2665 mm
0,0,0,0,0,1,,2599,petrol,55,,,122 kW (166 hp),228,Mercedes 190 E 2.6,6,5,0,36.525,0,218,manual,2665 mm
0,0,0,0,0,0,,2299,petrol,55,,,97 kW (132 hp),198,Mercedes 190 E 2.3,4,5,0,29.702,0,200,manual,2665 mm
0,0,0,0,0,0,,1997,petrol,55,,,77 kW (105 hp),170,Mercedes 190,4,5,0,24.820,0,185,manual,2665 mm
1,0,0,0,1,0,,2299,petrol,55,,,125 kW (170 hp),220,Mercedes 190 E 2.3-16,4,5,0,54.869,0,220,manual,2665 mm
0,0,0,0,0,0,,1997,petrol,55,,,90 kW (122 hp),178,Mercedes 190 E,4,5,0,27.544,0,195,manual,2665 mm
1,1,1,1,1,1,,3696,petrol,80,,,235 kW (320 hp),360,Infiniti EX37 GT Premium,6,5,1,90.115,0,240,sequential automatic,2800 mm
1,1,1,1,1,1,,2993,diesel,80,,,175 kW (238 hp),550,Infiniti EX30d,6,5,1,80.195,0,221,sequential automatic,2800 mm
1,1,1,1,1,1,,2993,diesel,80,,,175 kW (238 hp),550,Infiniti EX30d GT Premium,6,5,1,92.335,0,221,sequential automatic,2800 mm
1,1,1,1,1,1,,2993,diesel,80,,,175 kW (238 hp),550,Infiniti EX30d Premium Executive,6,5,1,79.510,1,221,sequential automatic,2800 mm
1,1,1,1,1,1,,2993,diesel,80,,,175 kW (238 hp),550,Infiniti EX30d GT,6,5,1,87.315,0,221,sequential automatic,2800 mm
1,1,1,1,1,1,,2993,diesel,80,,,175 kW (238 hp),550,Infiniti EX30d Executive,6,5,1,74.090,1,221,sequential automatic,2800 mm
1,1,1,1,1,1,,2993,diesel,80,,,175 kW (238 hp),550,Infiniti EX30d GT Black Premium,6,5,1,82.690,0,221,sequential automatic,2800 mm
1,1,1,1,1,1,,3696,petrol,80,,,235 kW (320 hp),360,Infiniti EX37 GT,6,5,1,85.095,0,240,sequential automatic,2800 mm
1,1,1,1,1,1,,3696,petrol,80,,,235 kW (320 hp),360,Infiniti EX37,6,5,1,68.550,0,240,sequential automatic,2800 mm
1,1,1,1,1,1,,3696,petrol,80,,,235 kW (320 hp),360,Infiniti EX37 Premium Executive,6,5,1,74.610,1,240,sequential automatic,2800 mm
1,1,1,1,1,1,,3696,petrol,80,,,235 kW (320 hp),360,Infiniti EX37 Executive,6,5,1,69.190,1,240,sequential automatic,2800 mm
1,1,1,1,1,1,,1999,petrol,58,,,122 kW (166 hp),213,Kia Carens 2.0 GDI ExecutiveLine,4,7,1,40.395,1,200,automaat,2750 mm
1,1,1,1,1,1,,1591,petrol,58,,,99 kW (135 hp),164,Kia Carens 1.6 GDI DynamicPlusLine,4,7,1,28.295,1,185,manual,2750 mm
1,1,1,1,0,1,,1591,petrol,58,,,99 kW (135 hp),164,Kia Carens 1.6 GDI ComfortLine,4,5,0,25.495,0,185,manual,2750 mm
1,1,1,1,0,1,,1685,diesel,58,,,85 kW (115 hp),260,Kia Carens 1.7 CRDi Business DynamicLine,4,7,0,26.995,1,178,manual,2750 mm
1,1,1,1,0,1,,1999,petrol,58,,,122 kW (166 hp),213,Kia Carens 2.0 GDI DynamicLine,4,7,0,31.995,1,203,manual,2750 mm
1,1,1,1,0,1,,1591,petrol,58,,,99 kW (135 hp),164,Kia Carens 1.6 GDI DynamicLine,4,7,0,27.995,1,185,manual,2750 mm
1,1,1,1,1,1,,1591,petrol,58,,,99 kW (135 hp),164,Kia Carens 1.6 GDI First Edition,4,7,1,28.295,1,185,manual,2750 mm
1,1,1,1,0,1,,1999,petrol,58,,,122 kW (166 hp),213,Kia Carens 2.0 GDI DynamicLine,4,7,0,37.895,1,200,automaat,2750 mm
1,1,1,1,1,1,,1591,petrol,58,,,99 kW (135 hp),164,Kia Carens 1.6 GDI ExecutiveLine,4,7,1,30.495,1,185,manual,2750 mm
1,1,0,0,0,0,,1793,petrol,55,,,81 kW (110 hp),151,Kia Carens 1.8 RS,4,7,0,17.693,0,185,manual,2555 mm
1,1,1,0,0,1,,1793,petrol,55,,,81 kW (110 hp),151,Kia Carens 1.8 LS,4,5,0,17.495,0,185,manual,2555 mm
1,1,1,1,1,1,,2995,petrol,70,,,280 kW (380 hp),460,Jaguar F-type Convertible S 3.0 V6 S/C,6,2,1,128.150,1,275,manual,2622 mm
1,1,1,1,1,1,,5000,petrol,70,,,364 kW (495 hp),625,Jaguar F-type Convertible R AWD 5.0 V8 S/C,8,2,1,181.250,1,300,sequential automatic,2622 mm
1,1,1,1,1,1,,5000,petrol,70,,,364 kW (495 hp),625,Jaguar F-type Convertible R 5.0 V8 S/C,8,2,1,168.450,1,300,sequential automatic,2622 mm
1,1,1,1,1,1,,2995,petrol,70,,,280 kW (380 hp),460,Jaguar F-type Convertible S 3.0 V6 S/C British Design Edi,6,2,1,132.850,1,275,sequential automatic,2622 mm
1,1,1,1,1,1,,5000,petrol,70,,,423 kW (575 hp),700,Jaguar F-type Convertible SVR AWD 5.0 V8 S/C,8,2,1,206.850,1,322,sequential automatic,2622 mm
1,1,1,1,1,1,,2995,petrol,70,,,250 kW (340 hp),450,Jaguar F-type Convertible 3.0 V6 S/C,6,2,1,115.850,1,260,manual,2622 mm
1,1,1,1,1,1,,2995,petrol,70,,,280 kW (380 hp),460,Jaguar F-type Convertible S AWD 3.0 V6 S/C British Design,6,2,1,142.750,1,275,manual,2622 mm
1,1,1,1,1,1,,2995,petrol,70,,,280 kW (380 hp),460,Jaguar F-type Convertible S AWD 3.0 V6 S/C,6,2,1,125.750,1,275,manual,2622 mm
1,1,1,1,1,1,,2995,petrol,70,,,280 kW (380 hp),460,Jaguar F-type Convertible S 3.0 V6 S/C,6,2,1,115.850,1,275,sequential automatic,2622 mm
1,1,1,1,1,1,,5000,petrol,70,,,364 kW (495 hp),625,Jaguar F-type Convertible S 5.0 V8 S/C,8,2,1,149.600,1,300,sequential automatic,2622 mm
1,1,1,0,1,1,,3785,petrol,68,,,150 kW (204 hp),324,Buick Park Avenue,6,5,0,49.893,0,195,automatic,2814 mm
1,1,1,1,1,1,,1998,petrol,63,,,203 kW (276 hp),400,Cadillac ATS 2.0 T AWD Premium,4,5,1,62.090,1,230,sequential automatic,2775 mm
1,1,1,1,1,1,,1998,petrol,63,,,203 kW (276 hp),400,Cadillac ATS 2.0 T Elegance,4,5,1,48.500,0,240,sequential automatic,2775 mm
1,1,1,1,1,1,,2995,petrol,70,,,250 kW (340 hp),450,Jaguar F-type Convertible 3.0 V6 S/C,6,2,1,101.750,1,260,sequential automatic,2622 mm
1,1,1,1,1,1,,3564,petrol,63,,,346 kW (479 hp),603,Cadillac ATS-V Coupe Premium,6,4,1,133.078,1,304,sequential automatic,2775 mm
0,0,0,0,0,0,,7993,benzine,100,,,n.v.t.,...,Bugatti Veyron Super Sport,16,2,0,0,0,415,aut. met dubb. koppeling,mm
1,1,1,1,1,1,,1995,diesel,51,,,105 kW (143 hp),300,BMW 118d Cabrio Exlusive Edition,4,4,1,48.651,0,208,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,105 kW (143 hp),300,BMW 118d Cabrio M Sport Edition,4,4,1,42.985,0,208,manual,2660 mm
1,1,1,1,1,1,,2979,petrol,53,,,225 kW (306 hp),400,BMW 135i Cabrio,6,4,1,60.600,0,250,manual,2660 mm
1,1,1,1,1,1,,2979,petrol,53,,,225 kW (306 hp),400,BMW 135i Cabrio M Sport Edition,6,4,1,68.067,0,250,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,105 kW (143 hp),300,BMW 118d Cabrio M Sport Edition,4,4,1,48.651,0,208,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,150 kW (204 hp),400,BMW 123d Cabrio High Executive,4,4,1,53.995,0,230,sequential automatic,2660 mm
0,0,0,0,0,0,,7993,benzine,100,,,n.v.t.,...,Bugatti Veyron 16.4,16,2,0,0,0,407,aut. met dubb. koppeling,mm
0,0,0,0,0,0,,7993,benzine,100,,,n.v.t.,...,Bugatti Veyron Grand Sport,16,2,0,0,0,407,aut. met dubb. koppeling,mm
1,1,1,1,1,1,,1995,diesel,51,,,105 kW (143 hp),300,BMW 118d Cabrio Exlusive Edition,4,4,1,42.985,0,208,manual,2660 mm
1,1,1,1,1,1,,2979,petrol,52,,,250 kW (340 hp),500,BMW M140i,6,5,1,52.576,1,250,sequential automatic,2690 mm
1,1,1,1,1,1,,2979,petrol,52,,,250 kW (340 hp),500,BMW M140i,6,5,1,58.991,1,250,manual,2690 mm
1,1,1,1,1,1,,1997,petrol,52,,,165 kW (224 hp),310,BMW 125i,4,5,1,40.385,1,243,sequential automatic,2690 mm
1,1,1,1,1,1,,1997,petrol,52,,,160 kW (218 hp),310,BMW 125i M Sport Edition,4,5,1,41.506,1,245,manual,2690 mm
1,1,1,1,1,1,,1997,petrol,52,,,160 kW (218 hp),310,BMW 125i M Sport Edition,4,5,1,42.719,1,243,sequential automatic,2690 mm
1,1,1,1,1,1,,1496,diesel,52,,,85 kW (116 hp),270,BMW 116d,3,5,1,33.260,1,200,sequential automatic,2690 mm
1,1,1,1,1,1,,1496,diesel,52,,,85 kW (116 hp),270,BMW 116d,3,5,1,32.230,1,200,sequential automatic,2690 mm
1,1,1,1,1,1,,1496,diesel,52,,,85 kW (116 hp),270,BMW 116d,3,5,1,31.230,1,200,manual,2690 mm
1,1,1,1,1,1,,1496,diesel,52,,,85 kW (116 hp),270,BMW 116d,3,5,1,30.199,1,200,manual,2690 mm
1,1,1,1,1,1,,1496,diesel,52,,,85 kW (116 hp),270,BMW 116d EfficientDynamics Edition,3,5,1,29.390,1,195,manual,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,100 kW (136 hp),220,BMW 118i,4,5,1,29.891,1,210,sequential automatic,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,100 kW (136 hp),220,BMW 118i,4,5,1,28.200,1,210,manual,2690 mm
1,1,1,1,1,1,,1499,petrol,52,,,80 kW (109 hp),180,BMW 116i M Sport Edition,3,5,1,29.362,1,195,manual,2690 mm
1,1,1,1,0,1,,1496,diesel,52,,,85 kW (116 hp),270,BMW 116d EfficientDynamics Edition,3,5,1,28.350,1,195,manual,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,100 kW (136 hp),220,BMW 118i M Sport Edition,4,5,1,31.241,1,210,manual,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,100 kW (136 hp),220,BMW 118i M Sport Edition,4,5,1,33.875,1,210,sequential automatic,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,130 kW (177 hp),250,BMW 120i,4,5,1,32.340,1,225,manual,2690 mm
1,1,1,1,1,1,,1997,petrol,52,,,160 kW (218 hp),310,BMW 125i,4,5,1,40.261,1,243,sequential automatic,2690 mm
1,1,1,1,1,1,,1997,petrol,52,,,160 kW (218 hp),310,BMW 125i,4,5,1,38.820,1,245,manual,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,130 kW (177 hp),250,BMW 120i M Sport Edition,4,5,1,36.615,1,222,sequential automatic,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,130 kW (177 hp),250,BMW 120i M Sport Edition,4,5,1,34.800,1,225,manual,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,130 kW (177 hp),250,BMW 120i,4,5,1,34.156,1,222,sequential automatic,2690 mm
1,1,1,1,1,1,,1499,petrol,52,,,80 kW (109 hp),180,BMW 116i,3,5,1,26.550,1,195,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,140 kW (190 hp),400,BMW 120d xDrive,4,5,1,44.148,1,222,sequential automatic,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,140 kW (190 hp),400,BMW 120d xDrive M Sport Edition,4,5,1,47.373,1,222,sequential automatic,2690 mm
1,1,1,1,1,1,,1496,diesel,52,,,70 kW (95 hp),235,BMW 114d,3,5,1,28.870,1,185,manual,2690 mm
1,1,1,1,1,1,,1496,diesel,52,,,70 kW (95 hp),235,BMW 114d,3,5,1,27.830,1,185,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,165 kW (224 hp),450,BMW 125d,4,5,1,44.115,1,240,sequential automatic,2690 mm
1,1,1,1,1,1,,1499,petrol,52,,,100 kW (136 hp),200,BMW 118i EfficientDynamics,3,5,1,28.011,1,210,sequential automatic,2690 mm
1,1,1,1,1,1,,1499,petrol,52,,,100 kW (136 hp),200,BMW 118i EfficientDynamics Corporate Lease Edition,3,5,1,28.011,1,210,sequential automatic,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,100 kW (136 hp),220,BMW 118i Corporate Lease Edition,4,5,1,28.856,1,210,sequential automatic,2690 mm
1,1,1,1,1,1,,1598,petrol,52,,,100 kW (136 hp),220,BMW 118i Corporate Lease Edition,4,5,1,27.166,1,210,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,165 kW (224 hp),450,BMW 125d M Sport Edition,4,5,1,47.673,1,240,sequential automatic,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,140 kW (190 hp),400,BMW 120d,4,5,1,38.861,1,228,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,140 kW (190 hp),400,BMW 120d,4,5,1,40.160,1,228,sequential automatic,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,110 kW (150 hp),320,BMW 118d,4,5,1,35.669,1,212,sequential automatic,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,110 kW (150 hp),320,BMW 118d,4,5,1,34.260,1,212,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,110 kW (150 hp),320,BMW 118d,4,5,1,33.225,1,212,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,110 kW (150 hp),320,BMW 118d,4,5,1,34.634,1,212,sequential automatic,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,140 kW (190 hp),400,BMW 120d,4,5,1,39.128,1,228,sequential automatic,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,140 kW (190 hp),400,BMW 120d,4,5,1,37.829,1,228,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,52,,,110 kW (150 hp),320,BMW 118d xDrive M Sport Edition,4,5,1,41.323,1,210,manual,2690 mm
1,1,1,1,1,1,,1995,diesel,51,,,130 kW (177 hp),350,BMW 120d Cabrio Exclusive Edition,4,4,1,47.995,0,222,manual,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,130 kW (177 hp),350,BMW 120d Cabrio Exclusive Edition,4,4,1,52.732,0,220,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,130 kW (177 hp),350,BMW 120d Cabrio M Sport Edition,4,4,1,47.995,0,222,manual,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,130 kW (177 hp),350,BMW 120d Cabrio M Sport Edition,4,4,1,52.732,0,220,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,150 kW (204 hp),400,BMW 123d Cabrio Exclusive Edition,4,4,1,53.995,0,230,manual,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,150 kW (204 hp),400,BMW 123d Cabrio Exclusive Edition,4,4,1,58.395,0,230,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,diesel,51,,,150 kW (204 hp),400,BMW 123d Cabrio M Sport Edition,4,4,1,53.995,0,230,manual,2660 mm
1,1,1,1,1,1,,2979,petrol,53,,,225 kW (306 hp),400,BMW 135i Cabrio M Sport Edition,6,4,1,65.495,0,250,manual,2660 mm
1,1,1,1,1,1,,2979,petrol,53,,,225 kW (306 hp),400,BMW 135i Cabrio Exclusive Edition,6,4,1,68.067,0,250,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,petrol,51,,,105 kW (143 hp),190,BMW 118i Cabrio Exclusive Edition,4,4,1,39.985,0,210,manual,2660 mm
1,1,1,1,1,1,,1995,petrol,51,,,105 kW (143 hp),190,BMW 118i Cabrio Exclusive Edition,4,4,1,43.550,0,208,sequential automatic,2660 mm
1,1,1,1,1,1,,1995,petrol,51,,,105 kW (143 hp),190,BMW 118i Cabrio M Sport Edition,4,4,1,39.985,0,210,manual,2660 mm
